Name,URI,Popularity,Genres,Followers
Anfisa Letyago,spotify:artist:7icoOm5fKKPo49jVxoj1Cq,40,[],102074
Rain Radio,spotify:artist:2T8o1YNgbgsE41xb62AlRY,48,['uk house'],12540
J. Valentine,spotify:artist:0YG3fiiee6tHuimu1klAMg,47,['pop r&b'],63316
Sunhatch,spotify:artist:0C0Msn4LahMh7xeOldPUPf,5,[],263
GENESI,spotify:artist:4OG9hOPsfAEziKvOJj2SG7,50,[],9669
Various Artists,spotify:artist:0LyfQWJT6nXafLPZqxe9Of,0,[],2430793
nextseasons,spotify:artist:2aXULdbHoLRvVYKRfXodX5,40,[],3265
Everyone You Know,spotify:artist:4UAnAM35NDxEWd5WXKv7jM,42,['london indie'],75200
Yak Gotti,spotify:artist:0dvFTsuG02c4cRbcSQ8zE6,45,['atl trap'],48956
Dyamond Doll,spotify:artist:4NBaSZijWGfYvmP1fgRw6S,5,[],5126
La Loquera,spotify:artist:6CXMmTckIVMgPu5wRX1ECI,58,[],56752
Banx & Ranx,spotify:artist:2uFC1dAj5b0YU7vulKNZ0p,50,['basshall'],23829
C.S. Armstrong,spotify:artist:6MxR3Hjf2uTSew9wmKbOwO,29,[],11085
Beny Jr,spotify:artist:22dFwJoRBV51ue5TGnC7Dt,72,"['drill espanol', 'urbano espanol']",1184736
Tazi,spotify:artist:60Yvub9178MthC7zIgX3rF,54,[],23895
Tommy Mc,spotify:artist:3EKGHC0HhsytwEFdSt5p9p,28,[],2805
Kris Bowers,spotify:artist:2wWBoQpcybsDVpouFubTqZ,60,['modern jazz piano'],32796
Georgie Riot,spotify:artist:658we9fIJkrorlUIcDzsHi,32,['uk dnb'],7483
Giuseppe Ottaviani,spotify:artist:5B9q1NRokzWYB7nSgnlHyv,50,"['italian trance', 'progressive house', 'trance', 'uplifting trance']",130230
Nothing But Thieves,spotify:artist:1kDGbuxWknIKx4FlgWxiSp,65,"['alternative pop rock', 'modern alternative rock', 'modern rock']",1165554
Harris & Ford,spotify:artist:4FDj6mh458K7m9Txwyj2rt,63,"['hypertechno', 'partyschlager']",196507
Hollaphonic,spotify:artist:5MOWxZWdW3Hi4IPyyRrRTi,37,"['tech house', 'uae indie']",9461
Franklin,spotify:artist:4bU685oayr3KvaP4qdoYdu,42,[],2084
Jan Metternich,spotify:artist:1RIO0WcUPQ8HsXH0kdmbzh,53,[],21964
Steve Paul,spotify:artist:5sAvC1wizOaZUuxXKi6ggl,0,[],73
Sharon Den Adel,spotify:artist:2GST08xzn3dJilysjDhSmi,48,['hel'],22562
El Jordan 23,spotify:artist:1fIJZfSmqQkuqfKNRmrS1V,67,"['mambo chileno', 'urbano chileno']",1369698
Nyctonian,spotify:artist:7LexKs9s1tG7Ktkd7lMHBp,41,[],11586
Lucenzo,spotify:artist:5bv5RplEOwdCvhq0EILh9E,68,['reggaeton'],134098
Dopamine,spotify:artist:3Edve4VIATi0OZngclQlkN,59,[],6174
TESFY,spotify:artist:2ElvCuSMCZ357wrmbDvz2C,29,[],2135
Cubo,spotify:artist:0qdIFKgvpfYalh203vrcwD,12,[],155
El Rubio Acordeón,spotify:artist:4Vvu7tVzLF5tA19BpNTgm1,39,['dominican pop'],19148
Nu:Logic,spotify:artist:5pL8Q5xbDLEDE6JvYMXX9u,41,"['drum and bass', 'liquid funk', 'uk dnb']",36861
MOTi,spotify:artist:1vo8zHmO1KzkuU9Xxh6J7W,56,"['dutch house', 'edm', 'electro house', 'melbourne bounce', 'pop dance', 'progressive electro house', 'progressive house']",259427
"Earth, Wind & Fire",spotify:artist:4QQgXkCYTt3BlENzhyNETg,72,"['disco', 'funk', 'jazz funk', 'soul']",4246171
Will Saul,spotify:artist:3qtVupTIjHwH8BLBZXog53,23,['uk house'],6217
Party Favor,spotify:artist:7yPPzu5UdAK7yagQqjEZQm,49,"['brostep', 'edm', 'electro house', 'electronic trap']",176421
Jasmine Thompson,spotify:artist:2TL8gYTNgD6nXkyuUdDrMg,63,['viral pop'],869597
Alexcis,spotify:artist:2tDA2vvMMRpi5GZL0hzqqj,32,[],4784
Tank,spotify:artist:4mwXUEKaW4ftbncf9Hi58l,53,['r&b'],706435
Ugly Duck,spotify:artist:2RJBAp9FPfFX5awrDcUPA6,26,[],385
OG Parker,spotify:artist:5hhgghBFkLDdMn93GW4x3I,48,[],23359
London Grammar,spotify:artist:3Bd1cgCjtCI32PYvDC3ynO,63,"['metropopolis', 'nottingham indie']",1527976
Dwin,spotify:artist:00OLN5o0Ba1W6KkjRi5jWd,47,"['lithuanian edm', 'lithuanian electronic']",31051
Swizz Beatz,spotify:artist:2cADQgiLMjNhbsfeN52Bf3,59,"['battle rap', 'dirty south rap', 'southern hip hop', 'trap']",428581
Al Green,spotify:artist:3dkbV4qihUeMsqN4vBGg93,63,"['classic soul', 'funk', 'memphis soul', 'quiet storm', 'soul', 'soul blues', 'southern soul']",1958965
Phat Kat,spotify:artist:31ovhtZf0B1CTJXPNhchvF,26,"['alternative hip hop', 'detroit hip hop']",11835
Dj Kiire,spotify:artist:1jwYIyylx1XF15nbiPtLdu,61,['perreo'],7942
Stefflon Don,spotify:artist:2ExGrw6XpbtUAJHTLtUXUD,64,"['dancehall', 'dancehall queen', 'uk dancehall', 'uk hip hop']",1177740
Klaas,spotify:artist:25sJFKMqDENdsTF7zRXoif,61,['german dance'],124994
Raquel Sofía,spotify:artist:0J9JLJmiTXJFvvyHS3Qzn4,36,"['latin pop', 'puerto rican pop']",33880
legallyrxx,spotify:artist:4CairTbnNW5l8GxiRIzsZ3,54,['urbano mexicano'],68439
Harvey,spotify:artist:137IOw31ZNn88coEW3Ypt5,10,[],1372
Africanism,spotify:artist:3E9XtGFNNweLtiR8y5aZO5,33,['rasin'],12044
Southside,spotify:artist:23DYJsw4uSCguIqiTIDtcN,60,"['atl hip hop', 'atl trap']",114898
Migrantes,spotify:artist:48R2gYdPKtfnfKAzhSVPUx,63,['cumbia pop'],415383
K Koke,spotify:artist:30n2M66Hu0LvcaRAJDrcxQ,42,"['grime', 'london rap', 'uk hip hop']",90652
Niñon Rap,spotify:artist:6YWX0GdWgcDiiIvlqWepgC,4,[],345
Joony,spotify:artist:0gY0jm6QAzJCAslmZC3T35,54,[],29213
Cyril Kamer,spotify:artist:3J1MhhyXLJRNRZVrx11Lbf,61,['drill espanol'],353203
Solu Music,spotify:artist:0lpwsK5bX64iD7GjEda5De,35,"['disco house', 'vocal house']",4854
The Speedknot Mobstaz,spotify:artist:1iprg8ngRI3Z7CplBs2JuL,24,[],535
sangiovanni,spotify:artist:7dL0nOHwnSAsNAwpkPSGWP,55,['italian pop'],850693
Peersonile,spotify:artist:2CKQ9vLTZaMVaYot7d1RZG,19,[],1008
Anna Kendrick,spotify:artist:6xfqnpe2HnLVUaYXs2F8YS,64,"['hollywood', 'movie tunes']",356716
Dyce Payso,spotify:artist:2m1Dl2eo3Lg9z1fB7j5Hin,19,[],881
Forrest Frank,spotify:artist:1scVfBymTr3CeZ4imMj1QJ,68,[],527534
Grimes,spotify:artist:053q0ukIDRgzwTr4vNSwab,66,"['art pop', 'canadian electropop', 'grave wave', 'indietronica', 'metropopolis', 'neo-synthpop']",2352111
Tiffany Haddish,spotify:artist:0bfU48sSFFAhlaKCL05dTG,35,['comedienne'],12421
Murf Dilly,spotify:artist:25F6WUx2LWdLepEu8Eh86K,9,[],537
Kevin Florez,spotify:artist:01RWu7yf1vE3eZvtxcRxkf,44,['champeta'],126614
Iam Astro,spotify:artist:6M5Zqx04FgTOT9hFQ3127P,18,[],582
Danger Mouse,spotify:artist:2dBj3prW7gP9bCCOIQeDUf,59,"['alternative hip hop', 'mashup']",230991
Treach,spotify:artist:3b3teOkAyYfhj4xiMvqYvW,35,['new jersey rap'],5121
Craig Xen,spotify:artist:5bCwYvvFvWOEXtO9W7p0Iv,50,"['cloud rap', 'dark trap']",261613
Aloe Blacc,spotify:artist:0id62QV2SZZfvBn9xpmuCl,61,"['pop soul', 'r&b']",707829
Yahritza Y Su Esencia,spotify:artist:51ZSh80McCt7vbqHouzW0A,62,['sad sierreno'],799607
James Hype,spotify:artist:43BxCL6t4c73BQnIJtry5v,68,"['deep groove house', 'house', 'pop dance', 'uk dance']",358004
Mozzy,spotify:artist:4AA474G2hRfrHyGrfyDseO,60,"['cali rap', 'sacramento hip hop']",791360
Keenyn Omari,spotify:artist:30wyy77Ypzxj2B5C0faRS3,10,[],282
Paul Oakenfold,spotify:artist:5MO2kbaGGA2a8kL4c9qqHq,48,['trance'],206698
Kiiara,spotify:artist:4u5smJBskI6Adzv08PuiUP,56,"['alt z', 'electropop']",919583
BOYCOLD,spotify:artist:3Rxm9TaXZGuQRw2B91Ap22,30,['k-rap'],47941
Fiona Apple,spotify:artist:3g2kUQ6tHLLbmkV7T4GPtL,61,"['art pop', 'chamber pop', 'dark pop', 'lilith', 'permanent wave', 'piano rock', 'singer-songwriter']",1432590
Robbie Rivera,spotify:artist:4bYwbb6k4ujHD2NXRxSwRP,41,"['circuit', 'house', 'tribal house']",45405
Rob Grant,spotify:artist:5Y1ry2fgj4VzEjWndZu8Rw,44,[],47092
Beres Hammond,spotify:artist:2ruMkdO4e1tJWDHsYSEtxr,50,"['lovers rock', 'reggae', 'roots reggae', 'soca']",343296
George Fenton,spotify:artist:0NdNx5JwLDvas2LsMVTSyQ,40,"['british soundtrack', 'soundtrack']",19148
My Darkest Days,spotify:artist:64g59lHsc4g2jMFokrKDGW,56,"['alternative metal', 'post-grunge']",598179
Alex Gaskarth,spotify:artist:5X0hXpGcJDZiGTpnGPWEm5,29,[],3078
THEMBA,spotify:artist:64tzIMKX4Npx37YLcNZZNC,52,['afro house'],36516
Muroki,spotify:artist:3Nvjwz6gDry7Uume9kjCBT,40,['nz pop'],20816
J Abdiel,spotify:artist:17SY5q1CMOZJBRuPcKWwPI,62,['trap latino'],39106
Refugee Sound,spotify:artist:1jWkjAygiClaVGzORvZyLZ,0,[],40
DJ Seinfeld,spotify:artist:37YzpfBeFju8QRZ3g0Ha1Q,52,['lo-fi house'],91720
Chris Malinchak,spotify:artist:5UVzX8pQe6bb5ueNdfViih,48,['nu disco'],89920
Bou,spotify:artist:35dxfY1wywqVRUEaVuMm13,62,['deep rai'],117545
YUQI,spotify:artist:22aCD8IrQZjcPgZw728QT6,62,[],639099
Ez Mil,spotify:artist:1IQ4CjwKkdARjL5KtYiMt4,45,['pinoy trap'],160940
Lorena Dale,spotify:artist:4NJKLUVWhHb9Za8kccJvf9,6,[],171
Kany García,spotify:artist:69UypehHabb68utzfjAVlV,74,"['latin pop', 'puerto rican pop']",2766876
Greekazo,spotify:artist:0I0zS0aiq9JeGMBT45x6d8,53,"['swedish gangsta rap', 'swedish hip hop', 'swedish trap pop']",102067
Will Smith,spotify:artist:41qil2VaGbD194gaEcmmyx,64,"['hip hop', 'pop rap']",929015
Madison Hu,spotify:artist:612BRdnZhqoymH42utLvA7,24,[],6643
Anycia,spotify:artist:4bOqkIGQCcuZgjfDxNuX1I,49,[],32541
Solomun,spotify:artist:5wJK4kQAkVGjqM9x46KQOC,56,"['german techno', 'hamburg electronic', 'melodic techno', 'minimal techno']",947564
Bezz Believe,spotify:artist:0J7ABQoXv0zSACmQXz8nqq,44,"['country rap', 'redneck']",61992
IDLES,spotify:artist:75mafsNqNE1WSEVxIKuY5C,59,"['bristol indie', 'crank wave', 'indie rock', 'modern rock']",679156
James Blake,spotify:artist:53KwLdlmrlCelAZMaLVZqU,66,"['art pop', 'indie soul', 'indietronica', 'uk alternative pop']",1438430
Theron Makiel Thomas,spotify:artist:1HNNlX80tMXiUHYrnGKGfc,10,[],16
Our Last Night,spotify:artist:00YTqRClk82aMchQQpYMd5,60,['american metalcore'],1111573
Skip,spotify:artist:0napPQNzPhwVmVM6AMNfAx,26,[],1688
NATHY PELUSO,spotify:artist:3VHAySZQPlfGlNLslzXYpN,65,"['r&b en espanol', 'rap latina']",1168064
alt-J,spotify:artist:3XHO7cRUPCLOr6jwp8vsx5,68,"['indie rock', 'indietronica', 'modern alternative rock', 'modern rock', 'rock']",3260684
MistaJam,spotify:artist:3qi5fhSI6aUecvRN0XqIJ2,48,['uk dance'],13080
Cruz Cafuné,spotify:artist:0jeYkqwckGJoHQhhXwgzk3,66,"['rap canario', 'urbano espanol']",363004
RUBI ROX,spotify:artist:1LAWMhX8IextKDoHYFGH4P,5,[],48
MoonLander,spotify:artist:5KKvcbrAgisuY3xDtioMbu,29,['north carolina hip hop'],3038
Libianca,spotify:artist:7kjSuFGKhLm8b5qXoMhRkJ,63,['afrobeats'],463200
"Luis Angel ""El Flaco""",spotify:artist:4kJ2OBSNasUA4yOT5NCfCl,62,"['banda', 'musica mexicana', 'sierreno']",583526
Mr. Mitch,spotify:artist:2XiGESIh2E2ockoVUG4NGv,22,"['uk experimental electronic', 'weightless']",11857
At home with the kids,spotify:artist:3FafzqpCLAlDnDKpZ8Bx6R,0,[],1359
Olamide,spotify:artist:4ovtyvs7j1jSmwhkBGHqSr,64,"['afrobeats', 'afropop', 'azonto', 'nigerian hip hop', 'nigerian pop']",2304696
GIVVEN,spotify:artist:7e1aNehmQevT0RVtN8Pzly,44,[],7622
Joy Oladokun,spotify:artist:7rrTqtOUOwva4sgTx9C9F9,56,"['black americana', 'la pop']",187355
Minto Play Da Riddim,spotify:artist:4DzwLve9smCIsxoBgNhhC6,21,[],310
Omega,spotify:artist:1UjxAZqzphB1tsMb1aWBj0,59,['rap dominicano'],223384
Mae Muller,spotify:artist:1BEUkE2CSUgHTLSBMZdnFB,57,"['uk contemporary r&b', 'uk pop']",148007
Toosii,spotify:artist:6BH1xcDkwbbyrLMUKECsW1,62,['north carolina hip hop'],1780569
Justine Skye,spotify:artist:0jUQSUOcM7lxVn5eVGTkzQ,61,"['pop r&b', 'r&b']",848841
Drop - G,spotify:artist:3c655cBO0W2SlWOKLu2sqD,29,[],6762
K Motionz,spotify:artist:6QYdXToMo4XHnG1AnEVZYJ,55,[],58788
Los Buitres De Culiacan Sinaloa,spotify:artist:535ap2f16rTOKTMPTkvbGB,58,"['corrido', 'musica mexicana', 'norteno', 'sierreno']",1027195
Prospa,spotify:artist:6HabM2PUM519iIxervGWSb,42,['uk house'],41847
Russell Dickerson,spotify:artist:1E2AEtxaFaJtH0lO7kgNKw,59,"['contemporary country', 'country', 'country road', 'modern country rock']",492738
Big Gipp,spotify:artist:7e36DF0IaZI4JXfIf95ppT,32,"['atl hip hop', 'old school atlanta hip hop']",20965
Holly Humberstone,spotify:artist:0nnYdIpahs41QiZ9MWp5Wx,57,"['alt z', 'indie pop', 'modern alternative pop', 'uk pop']",246003
le Shuuk,spotify:artist:7bH17jyjkwMPMh9AS8EH0u,51,"['berlin minimal techno', 'big room', 'slap house']",69601
Kes,spotify:artist:7E6r9S8qCRfZVCjF1A8do6,53,"['chutney', 'dancehall', 'melbourne indie', 'soca']",118538
DJ Quik,spotify:artist:0b2XeWDPeBiLeskT6RFqMb,50,"['g funk', 'popping', 'west coast rap']",867104
Caine,spotify:artist:1MQLUcIxIPcvNxf29446Lj,36,['rawstyle'],5104
Bailey Bryan,spotify:artist:2YcTXkrGXpftY9AR0BKEz0,30,"['alt z', 'country pop']",46051
[Ex] da Bass,spotify:artist:1tf9SY2KC6uQj6qKzsiIYw,11,['latvian electronic'],593
Kjartan Lauritzen,spotify:artist:0TW5M8RYADmgeCP1q523hf,47,"['norwegian hip hop', 'norwegian pop', 'norwegian pop rap']",28706
Andromedik,spotify:artist:7miXLG9boDOGHJaEelSL7T,52,['speedrun'],35107
Andy Clockwise,spotify:artist:2Sd83DzQLBBjWBwT2yxSUu,6,[],1438
"nothing,nowhere.",spotify:artist:7FngGIEGgN3Iwauw1MvO4P,54,"['cloud rap', 'emo rap']",427534
The St. Lunatics,spotify:artist:0VCzwzvAWSfoaTe06Ukwb4,4,[],11
Tyla Yaweh,spotify:artist:1MXZ0hsGic96dWRDKwAwdr,53,"['cali rap', 'melodic rap']",539245
Sleepnet,spotify:artist:2ft7vEW2Liid1yZbmR5bF2,38,[],14307
Solem Quartet,spotify:artist:63YhBkgW5BOcyn95e9mqAw,20,['modern string quartet'],317
Jeremy Crews,spotify:artist:0IGDqrNOOGsVtgZphF4lAK,27,['redneck'],2598
YV,spotify:artist:5A7HNCq6t0xNDOjZIUZDRk,47,[],7607
Duane Harden,spotify:artist:6t8VAB5OTHKxi4p1I5aqn0,49,[],1966
Damon Albarn,spotify:artist:0O98jlCaPzvsoei6U5jfEL,42,"['downtempo', 'solo wave']",378419
El Cuatro Seis,spotify:artist:0FINuMBS9FNbU2cv1ghHFL,11,['rkt'],1928
Chineke! Orchestra,spotify:artist:7FKUsKktgY7Zf8iAL6wOls,46,['british orchestra'],6505
Passengers,spotify:artist:4GCWiBjgcpUciB55iT5bel,35,['ambient pop'],15252
sleep.ing,spotify:artist:72qGRng3c6BZNeYJH3C5ct,39,"['lo-fi chill', 'sad lo-fi', 'sad rap']",12879
OPYI,spotify:artist:5hWRNIwMHTJ09SjdOVoEwl,50,"['mexican hip hop', 'urbano mexicano']",126151
Dylan,spotify:artist:4LOM7NzyrZvlGSYPFDsnTk,48,"['alt z', 'singer-songwriter pop', 'uk pop']",196433
NOTD,spotify:artist:5jAMCwdNHWr7JThxtMuEyy,58,"['electropop', 'pop dance', 'pop edm']",304828
71 Digits,spotify:artist:7rYojRyXBLPrX6UWfnAkaC,56,['hypertechno'],11329
Frank Walker,spotify:artist:6rcE30MaP92XafelMNZ2Sq,52,[],101825
KIRBY,spotify:artist:5lcDGoJUr5WY5bCFAfYbCU,53,"['alternative r&b', 'indie triste']",182459
Alexandra Burke,spotify:artist:6yZoNdsPrYLviaEOOzbZt8,44,['talent show'],477623
Spencer Sutherland,spotify:artist:6mjz3NMhNE5SK7GsbJIg6C,43,['pop soul'],127830
lonelyboy,spotify:artist:30pF2pv50VXX6TgiMmKKjc,52,[],25239
Lil Chris,spotify:artist:4ArJB50WaaAs2wEZQ4PDQR,22,[],1307
Summer Hits,spotify:artist:2ZfttAdppjOzEtw1YZw1pZ,0,[],2602
Jean-Michel Bernard,spotify:artist:5MTEeanu1d3pEbBauZ9srY,30,['french soundtrack'],1650
Jaideep Sahni,spotify:artist:5kPOMQZvgkAEnRZqwn9SYQ,64,['modern bollywood'],65598
Koven,spotify:artist:3UCbp6D1lvILlxRJT9LnFa,52,"['chillstep', 'melodic dubstep']",120083
Sub Urban,spotify:artist:7gXb99Sf9nNmpNYeAgIQFG,63,['modern indie pop'],1677851
Wejdene,spotify:artist:1SxuyHZnLUFyFHGzdGaxZk,47,['r&b francais'],732187
Tin Tin Out,spotify:artist:1a5l3fWnzmaK7gDD2IkbHq,39,[],3869
Baby Tate,spotify:artist:3IJ21966TwNZI24MwZHMu4,67,['trap queen'],476116
Byron Messia,spotify:artist:3IDfJpj4YVkaBl7Dd52Pxv,56,[],81366
Ovy On The Drums,spotify:artist:3m5qlPf2OkihLz3dRYnkPA,71,"['colombian pop', 'reggaeton colombiano', 'trap latino', 'urbano latino']",334597
Sam Fischer,spotify:artist:6L1XC7NrmgWRlwAeLJvVtA,58,"['australian pop', 'singer-songwriter pop']",279507
WizTheMc,spotify:artist:3ebS2RuCq8QeLyndUDmgB5,44,"['canadian contemporary r&b', 'pop rap']",63706
KID E$s,spotify:artist:6PE8wWhRb5kaxl1zXHuFTr,32,['sad rap'],9584
Sage Harris,spotify:artist:0oIjVtSreeU9ldQZFdQZn2,17,[],2534
Leon Leiden,spotify:artist:1h3ucVy2E3Feh5LGO7agfW,52,"['mexican edm', 'urbano mexicano']",233003
The Knocks,spotify:artist:2x7EATekOPhFGRx3syMGEC,58,"['alternative dance', 'indie poptimism', 'nu disco']",230331
Isak Danielson,spotify:artist:5ie2SvXgvXlTpyqkwLtSd7,55,['swedish singer-songwriter'],266205
Iam Tongi,spotify:artist:4HRMz0O4zNGfvgpDWYNiS3,47,[],209264
Too $hort,spotify:artist:4sb7rZNN93BSS6Gqgepo4v,60,"['cali rap', 'gangster rap', 'golden age hip hop', 'hyphy', 'oakland hip hop', 'west coast rap']",1537422
Bruno Martini,spotify:artist:5veVxxPm1vzgi6pO2iVA8L,60,"['brazilian edm', 'pop nacional']",156975
Dagny,spotify:artist:6Paz0vXJJ9bCPf0fEm3qzg,53,['norwegian pop'],174579
ヴァリアス・アーティスト,spotify:artist:0wzdbYD0TtDPvbjQ5QT7nY,0,[],10868
Decime Gian,spotify:artist:5b3QFwyL5r8TAzfmpp7Ua6,21,[],2237
6arelyhuman,spotify:artist:1oYXEVbGh1L7EWGm9C68cN,71,"['krushclub', 'scenecore']",1156526
Monteasy,spotify:artist:3zg6hqPCTaZvJ5z2XvWaRR,15,['wrestling'],2213
Wes Nelson,spotify:artist:4ktBrNjagCGftyuBLJkATq,51,[],64460
Read the News,spotify:artist:53Bre8OBwqzpowWa2uQ2KV,19,[],1437
Samaria,spotify:artist:4FreKg40BVDMPRLGeubyku,34,"['alternative r&b', 'indie r&b']",50124
Ikky,spotify:artist:3nqS8jzqmsPKFJTp0BOIel,67,['punjabi pop'],239021
Billy Martin,spotify:artist:50cv1LUzko0wYHYGFE3PFE,24,[],1060
Raz & Afla,spotify:artist:7uwNJmOY95AjAi9kPgfpyt,14,[],1571
Brittles,spotify:artist:4AatAhtKlfnbdMwlxdTwwr,22,[],277
Mindchatter,spotify:artist:1He0ZKninbT4FMEV9hUZKn,48,['proto-hyperpop'],74335
That Mexican OT,spotify:artist:3BAgmPNIK5IJl7zMK1wvMA,71,['texas latin rap'],802729
Benjamin Wallfisch,spotify:artist:2xOp0rCDPAmYqnL2UFbaDY,53,"['british soundtrack', 'deep soundtrack', 'soundtrack']",25903
Bryant Myers,spotify:artist:6w9ToX5slZ4uIdmD17hJ3c,78,"['reggaeton', 'reggaeton flow', 'trap latino', 'urbano latino']",10909010
V4l,spotify:artist:6xgu3kp7TwBUWyGIxhkIaQ,3,[],13
DB Tha General,spotify:artist:762cK7uB9Z90RDkpbKckkY,24,"['cali rap', 'hyphy']",20492
Smooky MarGielaa,spotify:artist:2HO2kO7O5gEnM91dhobllP,39,"['melodic rap', 'nyc rap']",195070
Gryffin,spotify:artist:2ZRQcIgzPCVaT9XKhXZIzh,65,"['edm', 'pop dance']",951897
Easton Gunn,spotify:artist:7ewki6iuuLh2pltnNiAI3J,0,[],18
Trina,spotify:artist:4PrinKSrmILmo0kERG0Ogn,51,"['contemporary r&b', 'dirty south rap', 'hip pop', 'miami hip hop', 'r&b', 'rap latina', 'southern hip hop', 'trap queen']",1102092
Snackbox,spotify:artist:03NvCV8Gy0VLvUcIA8T0cJ,22,[],935
Dylan,spotify:artist:6MNDsKmYfRubMvFbKaIZiL,23,[],3677
Atober,spotify:artist:1WHbqbfMOFOjIMz3qZ7djA,3,[],3
Bow Wow,spotify:artist:7352aRY2mqSxBZwzUb6LmA,56,"['dance pop', 'dirty south rap', 'hip pop', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'trap', 'urban contemporary']",1444335
Mau P,spotify:artist:0w1sbtZVQoK6GzV4A4OkCv,61,['tech house'],100775
ROBI,spotify:artist:6ISKc7ev3V4EGnEagkXexc,55,['urbano latino'],30537
Young Cister,spotify:artist:0Yg29FX1M4ayqjXs0ttZFq,68,"['trap chileno', 'urbano chileno']",513269
Midge Ure,spotify:artist:2N4isf5pypyuDVpBofqEN8,43,"['new romantic', 'new wave pop', 'scottish new wave', 'solo wave', 'synthpop']",119866
Franux BB,spotify:artist:1iblTHYdU8q8t8nH4sHl8A,42,['rap uruguayo'],54266
KAYTRANADA,spotify:artist:6qgnBH6iDM91ipVXv28OMu,67,"['alternative r&b', 'escape room', 'indie soul', 'lgbtq+ hip hop']",1421540
Danielle Brooks,spotify:artist:3o7rfKaMhmxynZyNb9uziE,27,[],9929
Selah Sol,spotify:artist:3ZnFOxqZB6PMOGElerc68j,34,[],453
BEAUZ,spotify:artist:2Wzb0u138rgoZQTK3ytknT,52,['pop edm'],107865
Tujamo,spotify:artist:2vVNxGBvKRQMWwI5c8KmYh,59,"['dutch house', 'edm', 'electro house', 'melbourne bounce', 'pop dance', 'progressive electro house']",266202
JT The Bigga Figga,spotify:artist:09ci97mGlIVzXxSRGEKPxl,24,['west coast rap'],44828
Jv01,spotify:artist:3mDqaTnON2hDcDzlXLeIhU,16,[],411
Rake,spotify:artist:1KXuj8wtF5Ch8SGtd2qX8v,0,[],33
Junya Boy,spotify:artist:25rU8bWhgarconHmVkGPTT,8,[],1324
Pekeño 77,spotify:artist:5eIRbSES1yeGSBuqZ4xvuD,46,['rap uruguayo'],251186
Squash,spotify:artist:1HXkVBU6RwIxxN6xuI6b00,43,"['dancehall', 'traphall', 'trinibad']",178879
Noizy,spotify:artist:2SabhGDiBSyaM6QSuBUVqB,61,"['albanian hip hop', 'albanian pop', 'greek trap']",633435
$hirak,spotify:artist:1uUuCEXmWpKN2YLl5xSoT2,59,"['dutch hip hop', 'dutch rap pop']",120386
Judge & Jury,spotify:artist:2p1FiOhFr2sED9OxKVNRbB,46,[],44077
All Cane,spotify:artist:2UpaFH42coV1qhfMKaDiL9,37,[],3892
Sash!,spotify:artist:5XTxV2ifoYkmNb13Gb6cKz,64,"['eurodance', 'german techno']",160606
ESTO,spotify:artist:4N597lgFiuKPALQLUth59F,4,[],135
Alcemist,spotify:artist:6WzWO3A5YAYxLVD224S9P0,59,['charva'],48748
Killer Mike,spotify:artist:2N4EYkIlG1kv25g6Wv8LGI,61,"['alternative hip hop', 'atl hip hop', 'conscious hip hop', 'hip hop', 'old school atlanta hip hop', 'political hip hop', 'southern hip hop']",436197
Mani Hoffman,spotify:artist:4h5uH2PyDzfpfZresu96cw,43,[],2383
Stadiumx,spotify:artist:0DRf6JJDQnRnz0Yp209CmH,41,"['dutch house', 'edm', 'electro house', 'pop dance', 'progressive electro house', 'progressive house', 'sky room']",112117
Mcklezie,spotify:artist:2iTmqwXC0FLMJWCnx2m3O1,29,[],154
Esteban Rojas,spotify:artist:680tleL97NcpJiib89V6UU,56,[],103275
Central Park Cast,spotify:artist:2MU9NyN6HS8x0XdGsrmu7w,32,[],4823
Ey Gary,spotify:artist:4b4iRS4BUIkDBteNwGc9Ww,48,"['reggaeton mexicano', 'urbano mexicano']",6018
Samba Peuzzi,spotify:artist:4jXLwmp2AhoxoaPr14fagb,30,['hip hop galsen'],54142
Jack White,spotify:artist:4FZ3j1oH43e7cukCALsCwf,53,"['alternative rock', 'blues rock', 'garage rock', 'garage rock revival', 'indie rock', 'modern blues rock', 'modern rock', 'punk blues', 'rock']",1324960
Villano Antillano,spotify:artist:1pi7nGhOM7PTHR5YEgXVGq,69,"['rap boricua', 'urbano latino']",236527
Hus KingPin,spotify:artist:4IBACd17ekILQx6xdtKxyI,31,['boom bap'],24063
Diztortion,spotify:artist:35vjmhmFFVoYLg4gPJBvEV,38,[],2329
REASON,spotify:artist:6XpXnnKHIhCOUbOLOJGe6o,47,"['canadian hip hop', 'indie hip hop', 'underground hip hop']",222661
Bklava,spotify:artist:71t5uC7AYxisT7Z55Y2Kqd,35,['ukg revival'],7411
Snow Tha Product,spotify:artist:3p3jPcp8b7WL9XYj4xlsWj,57,"['alternative r&b', 'rap latina', 'trap queen']",643833
Freeloaders,spotify:artist:0GQDJ9FW7FdvHT6EN6nE8P,22,[],576
Siiickbrain,spotify:artist:1oPEr1Ci8sWOYj8SSh2VPE,47,[],72166
Irshad Kamil,spotify:artist:3GdSQUH1BRtl9UrrtuwJlP,69,['modern bollywood'],90519
Jaydon Lewis,spotify:artist:6n6eA9x4MjOENHu6NgumKu,33,[],8923
Raw Youngin,spotify:artist:44ATBEJe6woTBiC41VWQKd,20,['florida rap'],23455
